Hour	 Total_subsurface_storage	 Total_surface_storage	 Total_surface_runoff	 ET	
1662	 2248655145.2319016	 668.0333767333829	 1011.0666218297098	 0	
1663	 2247893001.5818677	 666.0962189795829	 1007.2683347682388	 0	
1664	 2247163742.821905	 665.3114151627514	 1005.7304753919077	 0	
1665	 2246470926.189938	 664.9325018379213	 1005.0374837412412	 0	
1666	 2245726753.2320747	 664.2396305893903	 1003.8795591393747	 0	
1667	 2244921928.431324	 663.2340922419693	 1002.1792117807828	 0	
1668	 2244038399.0230618	 662.0065635273533	 999.8802744381068	 0	
1669	 2243132672.0735245	 660.9751832347472	 997.8974694221308	 0	
1670	 2242199244.491851	 659.9543892537014	 995.9557857096725	 0	
1671	 2241232658.3972397	 658.8799590701036	 993.9256953873252	 0	
1672	 2240419213.4638925	 659.5511159015114	 994.9984966195816	 0	
1673	 2239728695.1387305	 660.8534000663714	 997.3882240518219	 0	
1674	 2239144033.1217976	 662.3908891024748	 1000.2871676418376	 0	
1675	 2238585036.670771	 662.7230664571701	 1001.0621339673316	 0	
1676	 2238045084.869091	 662.5909808537843	 1000.8735144968235	 0	
1677	 2237521679.4839168	 662.2451517613405	 1000.2395643635056	 0	
1678	 2237015301.6131167	 662.4088939166159	 1000.4910162802339	 0	
1679	 2236518184.425553	 662.500102563888	 1000.6694752589423	 0	
1680	 2236024264.7456083	 662.3854290691916	 1000.4783787847225	 0	
1681	 2235563774.900128	 663.2236360343377	 1001.9690175212321	 0	
1682	 2235128652.6712008	 664.016173146662	 1003.4820367971852	 0	
1683	 2234682992.108006	 663.9395505365263	 1003.441880652666	 0	
1684	 2234283397.398807	 665.7406532326015	 1006.6731790132236	 0	
1685	 2233944574.34174	 666.3710991100892	 1008.0023149791726	 0	
1686	 2233607273.598845	 666.6165430577083	 1008.527108231366	 0	
1687	 2233267154.3048825	 666.67506437594	 1008.5585051070298	 0	
1688	 2232834022.664075	 664.8955223843461	 1005.456889495239	 0	
1689	 2232389496.061307	 663.7404993560126	 1003.2233426866833	 0	
1690	 2231924069.944068	 663.2080014041875	 1002.1249449861261	 0	
1691	 2231457166.3176265	 663.0699943562512	 1001.8152882154668	 0	
1692	 2230983079.6735125	 662.9786015920628	 1001.6425914968826	 0	
1693	 2230654720.2091937	 665.3738252763537	 1005.9325194502733	 0	
1694	 2230336762.753778	 666.2638613632105	 1007.7955989842809	 0	
1695	 2230008297.092628	 666.5195250150086	 1008.1727387078588	 0	
1696	 2229677768.6690726	 666.5685659897011	 1008.1805633662245	 0	
1697	 2229345827.1682777	 666.543217923317	 1008.0921901241584	 0	
1698	 2229018675.467778	 666.531718303505	 1008.0510777543109	 0	
1699	 2228696402.231126	 666.5845492971356	 1008.1352949720542	 0	
1700	 2228379064.4151926	 666.6606830858456	 1008.2714626790129	 0	
1701	 2228067537.1454067	 666.7509503655483	 1008.4364625525653	 0	
1702	 2227759310.5521145	 666.8092900727573	 1008.5497860785091	 0	
1703	 2227441080.285901	 666.6302836047944	 1008.2606099510062	 0	
1704	 2226992977.2575245	 663.9248038880803	 1003.7780140759377	 0	
1705	 2226542120.6948557	 662.905513930554	 1001.7014927532452	 0	
1706	 2226088676.871209	 662.3518324327896	 1000.5886702000238	 0	
1707	 2225632231.733527	 661.9169441071136	 999.755492011572	 0	
1708	 2225180101.729338	 661.7231457584685	 999.3703706959946	 0	
1709	 2224731855.006671	 661.5992082135751	 999.1354278384833	 0	
1710	 2224286955.6086197	 661.4919418535767	 998.938326084046	 0	
1711	 2223854270.0384097	 661.6227428003426	 999.1673453609285	 0	
1712	 2223433183.4545937	 661.8245715568103	 999.5484721021836	 0	
1713	 2223021641.8534613	 662.018291349366	 999.9245231127958	 0	
1714	 2222598223.199471	 661.9556791052855	 999.8419018731189	 0	
1715	 2222159902.155158	 661.7903358139213	 999.5473431457347	 0	
1716	 2221701943.777938	 661.5658619782613	 999.1338043113453	 0	
1717	 2221278482.432218	 662.3482829946166	 1000.511784355065	 0	
1718	 2221010808.5435824	 664.8784468689194	 1005.131849396955	 0	
1719	 2220756646.4961076	 665.8438073924949	 1007.1542529405572	 0	
1720	 2220503463.993293	 666.1524773543575	 1007.8402817763659	 0	
1721	 2220248583.273916	 666.2316711430824	 1008.0238358122067	 0	
1722	 2219999917.0427628	 666.2816985332879	 1008.123685334928	 0	
1723	 2219747952.2727685	 666.2658530168142	 1008.1021338549834	 0	
1724	 2219485457.585745	 666.1309669313849	 1007.8611372678844	 0	
1725	 2219210459.1549306	 665.9035240968417	 1007.4414799966897	 0	
1726	 2218797901.082207	 663.5476214336236	 1003.1987606188267	 0	
1727	 2218375128.065254	 662.3844418985763	 1000.866733061357	 0	
1728	 2217943226.2314696	 661.6036832225217	 999.3340364899609	 0	
1729	 2217446619.8092923	 661.3424120901776	 998.7857103736243	 0	
1730	 2216933872.7660866	 661.2428175170255	 998.5868799399126	 0	
1731	 2216441137.9414163	 661.189410075491	 998.4911876636294	 0	
1732	 2215956232.432468	 661.0798468800091	 998.2997147559126	 0	
1733	 2215480900.160726	 660.9525426094514	 998.0693025515259	 0	
1734	 2215015564.7212553	 660.8168015098038	 997.8205780767387	 0	
1735	 2214548057.4826155	 660.7454044462074	 997.6853042113137	 0	
1736	 2214077280.1675987	 660.6798473515171	 997.5674131707134	 0	
1737	 2213599266.0028987	 660.6099987689848	 997.4431747977761	 0	
1738	 2213026532.772367	 660.3738729891908	 997.0224814432722	 0	
1739	 2212348390.755452	 660.065465877245	 996.454778122933	 0	
1740	 2211538785.4845138	 659.6951350726607	 995.7669215825595	 0	
1741	 2210845800.5451026	 660.4728137941663	 997.1159715624036	 0	
1742	 2210210766.915944	 660.7577316506736	 997.7139438066475	 0	
1743	 2209519068.939588	 660.1598420785725	 996.6950183953404	 0	
1744	 2208920326.609495	 660.1203511764752	 996.5685960208698	 0	
1745	 2208404398.6389737	 660.3944619487331	 997.0533896650788	 0	
1746	 2207984622.611268	 661.0088734222726	 998.1857721961229	 0	
1747	 2207571725.3549676	 660.6787085948798	 997.674728633782	 0	
1748	 2207165318.0343814	 660.0313924927232	 996.4986227936001	 0	
1749	 2206751563.0669565	 659.1954034493807	 994.9444447050324	 0	
1750	 2206344245.9099536	 658.9567545973061	 994.4314717007583	 0	
1751	 2205940702.233113	 658.8447988105431	 994.2088482834995	 0	
1752	 2205558313.2793818	 658.8467402199618	 994.2088922292446	 0	
1753	 2205194017.1547604	 658.6988586657907	 993.9556955145739	 0	
1754	 2204835765.472815	 658.2067829922502	 993.0751269569604	 0	
1755	 2204488965.8131123	 657.507591948573	 991.7885228693218	 0	
1756	 2204181551.547069	 657.9433194063088	 992.490396605857	 0	
1757	 2203906974.7147427	 658.6654685057161	 993.8233092411268	 0	
1758	 2203662638.3938823	 659.4365659419392	 995.2864280130487	 0	
1759	 2203408416.9488034	 659.983144847248	 996.357806826461	 0	
1760	 2203149595.8175144	 660.3944954922154	 997.163324778988	 0	
1761	 2202886843.1576905	 660.706216959798	 997.7740853539381	 0	
1762	 2202551216.978717	 660.8192424336559	 998.0190982513777	 0	
1763	 2202141935.603712	 660.664255647794	 997.7646539631246	 0	
1764	 2201640484.4287477	 660.1910266792963	 996.9133362371058	 0	
1765	 2201039234.9366612	 659.0506199057417	 994.8399995349467	 0	
1766	 2200318985.962763	 657.5253517226262	 992.0134340635076	 0	
1767	 2199462560.7027364	 655.7151556705633	 988.6434257901652	 0	
1768	 2198740067.4301033	 655.168264306166	 987.4803119225933	 0	
1769	 2198132092.490363	 655.182940158743	 987.4455543598846	 0	
1770	 2197624156.187091	 655.4927984621216	 988.0052474835788	 0	
1771	 2197229707.388393	 656.2848534383738	 989.4533439676375	 0	
1772	 2196924514.8519754	 657.2250778263644	 991.217540411762	 0	
1773	 2196690631.79163	 658.1783767181538	 993.0254504009473	 0	
1774	 2196481773.6130304	 658.7734561055669	 994.2002137633712	 0	
1775	 2196298451.9292254	 659.2827434115109	 995.1836183438196	 0	
1776	 2196133603.0604267	 659.7833722111873	 996.1394446698008	 0	
1777	 2195977374.557448	 660.5105956615	 997.4983494826264	 0	
1778	 2195830881.2076945	 661.2344985987351	 998.8780302085986	 0	
1779	 2195695016.810458	 661.8971411576	 1000.1518964655513	 0	
1780	 2195581905.684057	 662.4855214229913	 1001.2874769707028	 0	
1781	 2195485009.74003	 663.0163084238679	 1002.3122636705552	 0	
1782	 2195391258.617376	 663.501289608714	 1003.2490194015587	 0	
1783	 2202880310.457504	 688.4785336298706	 1048.8026708818331	 0	
1784	 2210135340.118416	 696.451086281055	 1066.4077932522252	 0	
1785	 2230674312.0652914	 746.3184940358109	 1160.3471105307722	 0	
1786	 2317926826.026134	 1019.8772168333905	 1767.2906675913196	 0	
1787	 2395408674.49261	 1148.2150139655846	 2132.3009336262376	 0	
1788	 2396953132.6271777	 916.4510567050148	 1575.484005821675	 0	
1789	 2389032055.5513225	 783.0638030166308	 1258.8735966520305	 0	
1790	 2402326851.5361357	 813.2466818741109	 1301.5757232867136	 0	
1791	 2389872282.427939	 713.8471210947164	 1109.9388602260183	 0	
1792	 2379894985.469551	 677.7407807371567	 1033.2319555530428	 0	
1793	 2372282405.2149253	 666.276159130896	 1008.5570895072301	 0	
1794	 2366142206.734593	 662.6596635538501	 1001.1685135902627	 0	
1795	 2361050964.4403806	 662.4020834152348	 1000.5561932201803	 0	
1796	 2356709423.3358407	 663.1647949210758	 1001.9050247799735	 0	
1797	 2352934000.7503085	 664.1989803427975	 1003.7161691152575	 0	
1798	 2349562394.211466	 664.7910709366517	 1004.7736582642827	 0	
1799	 2346515760.727141	 665.242778187192	 1005.5509435913408	 0	
1800	 2343740839.2997646	 665.6907436539188	 1006.3130019071087	 0	
1801	 2341198470.4361124	 666.2816167684778	 1007.3258701575958	 0	
1802	 2338884169.495338	 667.2032655134002	 1008.9253843712947	 0	
1803	 2336669506.617722	 666.9651411500577	 1008.5810870872247	 0	
1804	 2334587319.2916384	 666.7507747543068	 1008.1798431955432	 0	
1805	 2332599843.100666	 666.4354233790618	 1007.5964949810806	 0	
1806	 2330716311.2798204	 666.265816101627	 1007.2597333167155	 0	
1807	 2328930927.75365	 666.3026954242457	 1007.2922029430613	 0	
1808	 2327234095.1013803	 666.4040759490239	 1007.4564378699911	 0	
1809	 2325619412.1110806	 666.5375673488459	 1007.6830227614454	 0	
1810	 2326405212.9731536	 674.9391025043045	 1022.209809462848	 0	
1811	 2324656824.2750483	 668.8384889705293	 1012.4496746307326	 0	
1812	 2322899915.8395114	 666.2068850857776	 1007.3637682631438	 0	
1813	 2321201204.597839	 664.8479491466791	 1004.7414962693308	 0	
1814	 2319508402.809783	 663.6452030602737	 1002.585182978182	 0	
1815	 2317821619.504426	 662.4092193983424	 1000.4566108344924	 0	
1816	 2327798963.0929155	 703.5391384944081	 1073.081022043925	 0	
1817	 2325323509.631846	 675.3390133347352	 1026.8540669146264	 0	
1818	 2327694523.9556956	 683.1224069067646	 1037.7547135325842	 0	
1819	 2325229691.7066126	 668.933947424687	 1013.4364364873734	 0	
1820	 2322981520.0138693	 664.0153902978099	 1003.5934155341992	 0	
1821	 2320935140.251301	 662.4179752490545	 1000.3731306325991	 0	
1822	 2321433417.1890974	 671.090499389759	 1015.0031988881403	 0	
1823	 2321883297.2361183	 674.201986157557	 1021.231863720844	 0	
1824	 2319979430.32636	 667.2420975001017	 1009.5697837182516	 0	
1825	 2318216287.7358656	 665.022359677855	 1005.0924202942043	 0	
1826	 2316595341.1004996	 664.581820419854	 1004.0852820209608	 0	
1827	 2315095792.7024875	 664.6908786786704	 1004.235164626747	 0	
1828	 2313703447.4147463	 665.0006980079338	 1004.7841604251413	 0	
1829	 2312401482.1861777	 665.3567369225818	 1005.422554417804	 0	
1830	 2311186512.7529893	 665.742906822151	 1006.110835473924	 0	
1831	 2310033699.7883306	 666.0450232699912	 1006.6572651115933	 0	
1832	 2308933684.177063	 666.2577828072187	 1007.0444949951153	 0	
1833	 2307872811.918537	 666.3755874132042	 1007.2625776540506	 0	
1834	 2306812630.8372455	 666.3156048049261	 1007.1702789800846	 0	
1835	 2305745492.193626	 666.1203490995862	 1006.8328321080784	 0	
1836	 2304655841.502358	 665.7795966711483	 1006.2374728876367	 0	
1837	 2303576158.444004	 665.4482745888835	 1005.6479904252376	 0	
1838	 2316201335.127779	 713.1926357646294	 1091.082522298665	 0	
1839	 2314107278.987351	 679.9532345839984	 1036.0192168180445	 0	
1840	 2312204059.491822	 669.2680565085301	 1013.9979220781612	 0	
1841	 2310484927.4216046	 666.0303696963988	 1006.953180295143	 0	
1842	 2308920761.4307804	 665.0670039056412	 1004.9248791073536	 0	
1843	 2307511689.783967	 664.8368368474888	 1004.4821945873213	 0	
1844	 2306223398.778196	 664.8907007024097	 1004.5934550376469	 0	
1845	 2305025644.588667	 664.9964272068007	 1004.8020958960589	 0	
1846	 2303896903.4556856	 665.3946791110448	 1005.498116710365	 0	
1847	 2302829329.864294	 665.8180856031753	 1006.2478849038723	 0	
1848	 2301816255.155568	 666.1991080634941	 1006.9256385622091	 0	
1849	 2300836883.772658	 666.0833344233132	 1006.7554204294131	 0	
1850	 2300942381.710682	 669.5542248419963	 1012.6856691417506	 0	
1851	 2301016580.606849	 670.3827618430603	 1014.4404661332165	 0	
